listing_id,rent_amount,rent_frequency,rent_text,rent_amount_pcm,rent_amount_pw,location,postcode,listing_url,image_url,image_count,floorplan_count,virtual_tour_count,property_type,bedrooms,bathrooms,let_available_date,listing_status,tenure,students,online_viewings_available,build_to_rent,latitude,longitude,summary,featured,position_on_page,source_page_index
87991044,4750,pcm,"£4,750 pcm",4750,1096,3 Balvaird Place,,https://www.rightmove.co.uk/properties/87991044,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/8c9fa5e05/87991044/8c9fa5e05e1129c5822fb653099beea5_max_476x317.jpeg,14,0,0,Town House,3,3,2026-07-10T00:00:00Z,price_reduced,,True,False,False,51.48713,-0.13106,"A well presented three bedrooms, three bathrooms townhouse situated in district of pimlico, central London. This thoughtfully designed townhouse offers a ground floor bedroom with a guest toilet, first floor full open plan kitchen with living space, top floor with 2nd bedroom, master bedroom wit...",True,11,0
88669020,2000,pcm,"£2,000 pcm",2000,462,"The Town, ENFIELD",,https://www.rightmove.co.uk/properties/88669020,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/f19c9a384/88669020/f19c9a3841960f28f3a51fb5d38b20e7_max_476x317.jpeg,13,0,0,Apartment,2,1,2026-03-04T00:00:00Z,new,,False,False,False,51.652348,-0.08083,Exceptional Newly Renovated 2 Bedroom Apartment with En-Suite | Enfield Town EN2 | Available Now,False,12,0
88668984,1550,pcm,"£1,550 pcm",1550,358,"Mayflower Close, South Ockendon",,https://www.rightmove.co.uk/properties/88668984,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/cf2ed65df/88668984/cf2ed65df609c735eac47bd6628e2466_max_476x317.jpeg,11,1,0,Terraced,3,1,2026-04-15T00:00:00Z,new,,False,False,False,51.517437,0.292316,"Welcome to this charming three-bedroom mid-terraced home, perfectly situated in the desirable Mayflower Close, South Ockendon. This property offers a wonderful opportunity for those seeking a comfortable and well-appointed residence, ideal for families or professionals looking for a welcoming c...",False,13,0
88668978,2500,pcm,"£2,500 pcm",2500,577,"Maltings Close, London, E3",,https://www.rightmove.co.uk/properties/88668978,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/41224c0db/88668978/41224c0db71d5e2090fcd6da23a8add6_max_476x317.jpeg,15,0,0,Flat,2,2,2026-05-19T00:00:00Z,new,,False,False,False,51.524566,-0.009054,"Let UK Home are excited to offer a spectacular two bedroom apartment in Maltings Close, London E3. The flat comprises a spacious open kitchen with a stylishly attached dining area, a magnificent living room, two bright double bedrooms, two modern bathrooms and ample storage. The...",False,14,0
88437480,2250,pcm,"£2,250 pcm",2250,519,"High Road, Harrow, Middlesex, HA3",,https://www.rightmove.co.uk/properties/88437480,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/27e13c3f2/88437480/27e13c3f2fb783f84e277d89259c1e86_max_476x317.jpeg,9,0,0,Flat,4,2,2026-05-13T00:00:00Z,price_reduced,,False,False,False,51.605011,-0.340228,"Spacious 4-Bedroom Flat To Let – High Road, Wealdstone HA3",False,15,0
88668930,2450,pcm,"£2,450 pcm",2450,565,"Dace Road, Hackney",,https://www.rightmove.co.uk/properties/88668930,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/31bf52b54/88668930/31bf52b549d12cab341b739b57916952_max_476x317.jpeg,13,1,0,Flat,1,1,2026-07-03T00:00:00Z,new,,False,False,False,51.537883,-0.024048,"A stylish one bedroom apartment with a large private terrace, on the first floor of Lock View House, a designer canalside development. You're moments from the green expanse of Victoria Park, and just fifteen minutes on foot from Hackney Wick station. Inside you'll find clean lines, cleve...",False,16,0
88668909,2600,pcm,"£2,600 pcm",2600,600,Downs Road Hackney E5,,https://www.rightmove.co.uk/properties/88668909,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/49a81bcbf/88668909/49a81bcbf4d6f82d4d217b2dedce81a4_max_476x317.jpeg,16,1,0,Apartment,1,1,2026-07-21T00:00:00Z,new,,False,False,False,51.55576,-0.06002,"A beautifully presented, modern one bedroom apartment with private balcony, situated in a recently completed development with concierge overlooking Hackney Downs.",False,17,0
88668897,2500,pcm,"£2,500 pcm",2500,577,"Lavender Hill, London, SW11",,https://www.rightmove.co.uk/properties/88668897,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/3e432b972/88668897/3e432b97276d89f779ff4c08f20202f8_max_476x317.jpeg,11,1,0,Apartment,2,2,2026-07-17T00:00:00Z,new,,False,False,False,51.464385,-0.161243,"Stunning, unfurnished, two double bedroom, two bathroom, dual aspect 3rd floor flat with far reaching views across the city moments from Clapham Junction. Flooded with light with floor to ceiling windows, a great feeling of space.",False,18,0
88668870,2250,pcm,"£2,250 pcm",2250,519,"St Ann's Hill, SW18",,https://www.rightmove.co.uk/properties/88668870,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/bfaa85552/88668870/bfaa85552888ef02e8ca796a9cd0648e_max_476x317.jpeg,6,1,0,Flat,2,1,,new,,False,False,False,51.450502,-0.183682,"A bright and spacious, two-bedroom, furnished flat, situated on a quiet residential road in the sought-after Wandsworth area. This lovely property comprises of a large reception room and dining area, a separate fully fitted kitchen, two great sized bedrooms and one bathroom. Residents also benefi...",False,19,0
88668801,3250,pcm,"£3,250 pcm",3250,750,Chelsea Riverview London SW6,,https://www.rightmove.co.uk/properties/88668801,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/25296ebf8/88668801/25296ebf8310ba26e9226087469f9b5f_max_476x317.jpeg,11,1,0,Apartment,1,1,2026-06-15T00:00:00Z,new,,False,False,False,51.47015,-0.18399,"JLL are delighted to present a selection of one and two bedroom apartments in the new and exciting Chelsea Riverview Development, SW6. The development offers fantastic on-site resident facilities and is conveniently located for access to Central London.",False,20,0
174084146,4350,pcm,"£4,350 pcm",4350,1004,"Laundry Road, Hammersmith, London",,https://www.rightmove.co.uk/properties/174084146,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/333af8465/174084146/333af8465570cbbd83288e4c69fab73b_max_476x317.jpeg,11,1,0,House,5,2,2026-09-04T00:00:00Z,price_reduced,,True,False,False,51.483383,-0.213534,"IDEAL FOR IMPERIAL STUDENTS OR SHARERS - A LARGE FIVE BEDROOM / TWO BATHROOM HOUSE This spacious three storey house has five bedrooms, two bathrooms, a good sized separate reception room and a private rear garden. It is located within close proximity to Barons Court (Piccadil...",False,21,0
88668864,2400,pcm,"£2,400 pcm",2400,554,"Ash Close, Romford, RM5 2AH",RM5 2AH,https://www.rightmove.co.uk/properties/88668864,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/850ff9d20/88668864/850ff9d2065a80df830c458c06561def_max_476x317.jpeg,14,1,0,House,4,1,2026-05-30T00:00:00Z,new,,False,False,False,51.59819,0.1617,** Zero Deposit Guarantee Available ** This superb property is just perfect for a growing family or someone caring for a relative needing a downstairs bathroom and bedroom. Available now,False,22,0
88668837,2999,pcm,"£2,999 pcm",2999,692,"Exchange Gardens, London, SW8 1BN",SW8 1BN,https://www.rightmove.co.uk/properties/88668837,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/d8bee6f96/88668837/d8bee6f96a17e279dcc0f06fe0877918_max_476x317.jpeg,8,0,0,Apartment,1,1,2026-06-01T00:00:00Z,new,,False,False,False,51.4828,-0.124882,"JS Estate Management Ltd is proud to present this modern one-bedroom apartment set within the sought-after Exchange Gardens development in Nine Elms, SW8. This stylish property offers a bright open-pl...",False,23,0
172497872,2500,pcm,"£2,500 pcm",2500,577,"Hobart Building, 2 Wards Place, Canary Wharf, E14",,https://www.rightmove.co.uk/properties/172497872,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/9ce43edb1/172497872/9ce43edb141aaea7a1df0e95794e1ac4_max_476x317.jpeg,25,0,0,Apartment,0,1,2026-05-12T00:00:00Z,price_reduced,,False,False,False,51.500897,-0.022551,"A high floor one bedroom suite apartment situated in the superb Hobart Building, part of The Wardian development in the heart of Canary Wharf. Internally consist of a bespoke fitted kitchen, an impressive bathrosom suite, and a private balcony with floor to ceiling windows.",False,24,0
88138296,2000,pcm,"£2,000 pcm",2000,462,"Church Road, London",,https://www.rightmove.co.uk/properties/88138296,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/86708def8/88138296/86708def89e09977c026b896341bb6f6_max_476x317.jpeg,5,0,0,House,2,1,2026-05-20T00:00:00Z,price_reduced,,False,False,False,51.506679,-0.270798,"A well-presented two-bedroom, one-bathroom flat available to let, ideally situated within a popular residential development in West London. The property is well-suited to professionals, small families, or sharers seeking a comfortable and conveniently located home. The accommodation comp...",False,25,0
88661850,3600,pcm,"£3,600 pcm",3600,831,"Keirin Road, Stratford, London, E20 1GU",E20 1GU,https://www.rightmove.co.uk/properties/88661850,,17,0,0,Flat,4,2,2026-05-19T00:00:00Z,new,,False,False,False,51.54896,-0.01422,"This beautifully designed four-bedroom townhouse arranged over three floors offers generous living space, modern interiors and excellent outdoor areas&perfect for families or professional sharers ...",True,,0
174465866,3250,pcm,"£3,250 pcm",,,"Euston Road, London, NW1",,https://www.rightmove.co.uk/properties/174465866,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/151608135/174465866/1516081357a50f5153686c2ec90dc1a1_max_476x317.jpeg,,,,Apartment,1,1,,,,,,,,,"Situated on the third floor of this stunning Grade 1 listed landmark development, a beautifully presented and spacious one double bedroom apartment measuring approximately 647 square feet. This wonderful apartment features very high ceilings throughout, wooden flooring in the living a...",True,1,24
88668765,2400,pcm,"£2,400 pcm",2400,554,"Dartmouth Park Road, Tufnell Park, NW5",,https://www.rightmove.co.uk/properties/88668765,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/2f6163726/88668765/2f61637267c5128ad16e2861040d0f80_max_476x317.jpeg,11,1,0,Flat,1,1,2026-08-03T00:00:00Z,new,,False,False,False,51.558241,-0.145058,"A spacious one bedroom apartment set over the second floor of an imposing period conversion in Dartmouth Park. Comprising; a large reception room, separate kitchen, good size double bedroom with built-in storage and a bathroom.",False,3,24
88668774,4000,pcm,"£4,000 pcm",4000,923,"Balls Pond Road, Islington, N1",,https://www.rightmove.co.uk/properties/88668774,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/80eca87e7/88668774/80eca87e7a4855b82dc880b4ac49b11c_max_476x317.jpeg,14,1,0,Semi-Detached,3,2,2026-07-08T00:00:00Z,new,,False,False,False,51.546438,-0.085566,"Large three double bedroom, two bathroom semi-detached house offering flexible accommodation over 3 floors.",False,4,24
88668756,4500,pcm,"£4,500 pcm",4500,1038,"Chronicle Tower, 261b City Road, EC1V",,https://www.rightmove.co.uk/properties/88668756,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/955e917d7/88668756/955e917d7eb506b460f8687effe36c56_max_476x317.jpeg,12,1,0,Flat,2,2,2026-08-24T00:00:00Z,new,,False,False,False,51.529859,-0.096858,"This impressive luxury apartment is set on the 8th floor within this iconic luxury development overlooking Regents Canal, just minutes away from Old Street and Angel underground Tube Station (Northern Line).",False,5,24
88668762,2100,pcm,"£2,100 pcm",2100,485,"Surbiton Road, Kingston upon Thames, KT1",,https://www.rightmove.co.uk/properties/88668762,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/83e688943/88668762/83e688943f6f3e87469c16add9de73b7_max_476x317.jpeg,6,1,0,Flat,2,2,2026-08-10T00:00:00Z,new,,False,False,False,51.399662,-0.301127,Very well presented two bedroom two bathroom apartment superbly located between Surbiton and Kingston town centres.,False,6,24
88668729,2600,pcm,"£2,600 pcm",2600,600,"Strathmore Gardens, Kensington, London, W8",,https://www.rightmove.co.uk/properties/88668729,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/4ada20781/88668729/4ada20781449ce911ffed92285ca1373_max_476x317.jpeg,7,1,0,Apartment,1,1,2026-07-20T00:00:00Z,new,,False,False,False,51.507964,-0.1937,"Available to rent from the 20th July is this well maintained, furnished one bedroom flat situated on the raised ground floor of a period building. Accommodation comprises of a master bedroom with built in wardrobes, reception room, fully fitted kitchen and a family shower room. Added benefits i...",False,7,24
88668738,1850,pcm,"£1,850 pcm",1850,427,"Vines Avenue, Finchley Central, N3",,https://www.rightmove.co.uk/properties/88668738,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/1efdbe3cc/88668738/1efdbe3ccd73675be053c6dc01a41fc5_max_476x317.jpeg,12,1,1,Flat,2,1,2026-05-28T00:00:00Z,new,,False,False,False,51.601236,-0.187246,"This one's for you if... You've always fancied yourself as a bit of a nature lover. You love open green spaces, morning walks through the park, and sitting pondside watching the boats go by, so easy access to Victoria Park is a dream. You like a balance of quick connections t...",False,8,24
88666980,1850,pcm,"£1,850 pcm",1850,427,"Bicknoller Road, Enfield",,https://www.rightmove.co.uk/properties/88666980,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/c084df040/88666980/c084df0409c954cf3d4d03487b866265_max_476x317.jpeg,15,1,0,Apartment,2,1,,new,,False,False,False,51.66357,-0.0706,"Tucked away on a quiet residential road in the heart of Enfield, this beautifully presented two-bedroom ground floor flat perfectly blends period character with modern convenience. Boasting a private rear garden and spacious interiors, this home is an ideal find for small families, or those looki...",False,9,24
88668663,2700,pcm,"£2,700 pcm",2700,623,"Greatfields Drive, Uxbridge, UB8",,https://www.rightmove.co.uk/properties/88668663,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/63fe64b29/88668663/63fe64b29a540133fc1000f9aaa35428_max_476x317.jpeg,15,0,0,Semi-Detached,4,2,2026-06-04T00:00:00Z,new,,False,False,False,51.523813,-0.45509,"Newly renovated 4-bed semi-detached house in tranquil cul-de-sac setting. Open-plan living, sleek kitchen, and outdoor space for alfresco dining. Conveniently located near Hillingdon Hospital with easy access to amenities and schools. Perfect for a harmonious family living experience.",False,10,24
88668615,1550,pcm,"£1,550 pcm",1550,358,"Little Grove Field, HARLOW",,https://www.rightmove.co.uk/properties/88668615,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/1ae119092/88668615/1ae119092198dc1cfa87657411027499_max_476x317.jpeg,9,0,0,House,2,1,2026-06-16T00:00:00Z,new,,False,False,False,51.7676,0.08804,"A well presented spacious 2 double bedroom house ideally located in Little Grove Field within close proximity to Harlow Town Centra & The Princess Alexandra Hospital. The property benefits from a large lounge, low maintenance spacious rear garden, modern kitchen and bathroom and 2 large double be...",False,11,24
174180617,2847,pcm,"£2,847 pcm",2847,657,"The Tower, One St George Wharf, London",,https://www.rightmove.co.uk/properties/174180617,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/3c1855775/174180617/3c18557755fb5ee8e07d822cee6e5602_max_476x317.jpeg,14,1,0,Apartment,1,1,2026-05-01T00:00:00Z,price_reduced,,False,False,False,51.485031,-0.126992,"This stunning manhattan style one bedroom apartment, located in the iconic St George Wharf Tower, is available for lease through Prime London. The property also benefits from valet parking. The apartment offers an integrated kitchen with Miele appliances, high specification bathroom with...",False,12,24
88668570,1850,pcm,"£1,850 pcm",1850,427,"Deans Road, Sutton, SM1",,https://www.rightmove.co.uk/properties/88668570,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/cf2238e17/88668570/cf2238e177c8f3b0727c08f86f989194_max_476x317.jpeg,20,1,0,Detached,2,1,2026-05-20T00:00:00Z,new,,False,False,False,51.370912,-0.196786,***AVAILABLE NOW – TWO BEDROOM SEMI-DETACHED HOUSE PERFECT FAMILY HOME – IDEALLY LOCATED FOR SUTTON TOWN CENTRE – NO DEPOSIT OPTION AVAILABLE NOW – CLICK TO SEE 360 VIRTUAL TOUR*** Leaders Sutton are pleased bring to the market this smart two bedroom semi-detached located in SM1. The property com...,False,13,24
88668504,1400,pcm,"£1,400 pcm",1400,323,"Lower Addiscombe Road, Croydon",,https://www.rightmove.co.uk/properties/88668504,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/776552e78/88668504/776552e7854c2d84051a351a263d431b_max_476x317.jpeg,7,0,0,Flat,2,1,2026-05-18T23:00:00Z,price_reduced,,False,False,False,51.37984,-0.08586,"2 bedroom basement flat to rent, with separate kitchen, bathroom, living area, and small private garden. Close to transport links, shops, and local amenities. Available now. Contact to arrange a viewing.",False,14,24
88668552,1500,pcm,"£1,500 pcm",1500,346,"Erskine Road, London, E17",,https://www.rightmove.co.uk/properties/88668552,https://media.rightmove.co.uk/dir/crop/10:9-16:9/property-photo/def3dcb8d/88668552/def3dcb8dcf2cb03b4d9647ebc60be53_max_476x317.jpeg,20,1,0,Flat,1,1,2026-06-01T00:00:00Z,new,,False,False,False,51.584101,-0.024848,"A fantastic and unique one bedroom warehouse conversion apartment, formerly a button factory, ideally located in the heart of Walthamstow Central. This characterful property offers a bright and spacious reception room, modern fitted kitchen, double bedroom and contemporary bathroom. Perfect for p...",False,15,24
